Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
MY1,PM10,24/09/2013 00:00,52.4,ug m-3 reference equiv by VCM,R
MY1,PM10,25/09/2013 00:00,68.9,ug m-3 reference equiv by VCM,R
MY1,PM10,26/09/2013 00:00,39.9,ug m-3 reference equiv by VCM,R
MY1,PM10,27/09/2013 00:00,34.6,ug m-3 reference equiv by VCM,R
MY1,PM10,28/09/2013 00:00,40.1,ug m-3 reference equiv by VCM,R
MY1,PM10,29/09/2013 00:00,32.6,ug m-3 reference equiv by VCM,R
MY1,PM10,30/09/2013 00:00,41.6,ug m-3 reference equiv by VCM,R
MY1,PM10,01/10/2013 00:00,54.1,ug m-3 reference equiv by VCM,R
MY1,PM10,02/10/2013 00:00,47.2,ug m-3 reference equiv by VCM,R
MY1,PM10,03/10/2013 00:00,49,ug m-3 reference equiv by VCM,R
MY1,PM10,04/10/2013 00:00,38.9,ug m-3 reference equiv by VCM,R
MY1,PM10,05/10/2013 00:00,23.5,ug m-3 reference equiv by VCM,R
MY1,PM10,06/10/2013 00:00,35.6,ug m-3 reference equiv by VCM,R
MY1,PM10,07/10/2013 00:00,42.8,ug m-3 reference equiv by VCM,R
MY1,PM10,08/10/2013 00:00,40.5,ug m-3 reference equiv by VCM,R
MY1,PM10,09/10/2013 00:00,24.7,ug m-3 reference equiv by VCM,R
MY1,PM10,10/10/2013 00:00,15.1,ug m-3 reference equiv by VCM,R
MY1,PM10,11/10/2013 00:00,16.6,ug m-3 reference equiv by VCM,R
MY1,PM10,12/10/2013 00:00,27,ug m-3 reference equiv by VCM,R
MY1,PM10,13/10/2013 00:00,21.7,ug m-3 reference equiv by VCM,R
MY1,PM10,14/10/2013 00:00,37.3,ug m-3 reference equiv by VCM,R
MY1,PM10,15/10/2013 00:00,29.9,ug m-3 reference equiv by VCM,R
MY1,PM10,16/10/2013 00:00,38.9,ug m-3 reference equiv by VCM,R
MY1,PM10,17/10/2013 00:00,44.8,ug m-3 reference equiv by VCM,R
MY1,PM10,18/10/2013 00:00,40.8,ug m-3 reference equiv by VCM,R
MY1,PM10,19/10/2013 00:00,35.9,ug m-3 reference equiv by VCM,R
MY1,PM10,20/10/2013 00:00,28.7,ug m-3 reference equiv by VCM,R
MY1,PM10,21/10/2013 00:00,34.6,ug m-3 reference equiv by VCM,R
MY1,PM10,22/10/2013 00:00,39,ug m-3 reference equiv by VCM,R
MY1,PM10,23/10/2013 00:00,36.3,ug m-3 reference equiv by VCM,R
MY1,PM10,24/10/2013 00:00,39.8,ug m-3 reference equiv by VCM,R
MY1,PM10,25/10/2013 00:00,36.6,ug m-3 reference equiv by VCM,R
MY1,PM10,26/10/2013 00:00,29.3,ug m-3 reference equiv by VCM,R
MY1,PM10,27/10/2013 00:00,31.5,ug m-3 reference equiv by VCM,R
MY1,PM10,28/10/2013 00:00,25.8,ug m-3 reference equiv by VCM,R
MY1,PM10,29/10/2013 00:00,35.8,ug m-3 reference equiv by VCM,R
MY1,PM10,30/10/2013 00:00,39.2,ug m-3 reference equiv by VCM,R
MY1,PM10,31/10/2013 00:00,39.6,ug m-3 reference equiv by VCM,R
MY1,PM10,01/11/2013 00:00,36.7,ug m-3 reference equiv by VCM,R
MY1,PM10,02/11/2013 00:00,33,ug m-3 reference equiv by VCM,R
MY1,PM10,03/11/2013 00:00,24.9,ug m-3 reference equiv by VCM,R
MY1,PM10,04/11/2013 00:00,20,ug m-3 reference equiv by VCM,R
MY1,PM10,05/11/2013 00:00,31.4,ug m-3 reference equiv by VCM,R
MY1,PM10,06/11/2013 00:00,33.7,ug m-3 reference equiv by VCM,R
MY1,PM10,07/11/2013 00:00,38,ug m-3 reference equiv by VCM,R
MY1,PM10,08/11/2013 00:00,36.6,ug m-3 reference equiv by VCM,R
MY1,PM10,09/11/2013 00:00,31.6,ug m-3 reference equiv by VCM,R
MY1,PM10,10/11/2013 00:00,22.6,ug m-3 reference equiv by VCM,R
MY1,PM10,11/11/2013 00:00,28,ug m-3 reference equiv by VCM,R
MY1,PM10,12/11/2013 00:00,22.8,ug m-3 reference equiv by VCM,R
MY1,PM10,13/11/2013 00:00,48.8,ug m-3 reference equiv by VCM,R
MY1,PM10,14/11/2013 00:00,23.8,ug m-3 reference equiv by VCM,R
MY1,PM10,15/11/2013 00:00,33.1,ug m-3 reference equiv by VCM,R
MY1,PM10,16/11/2013 00:00,48.9,ug m-3 reference equiv by VCM,R
MY1,PM10,17/11/2013 00:00,30.7,ug m-3 reference equiv by VCM,R
MY1,PM10,18/11/2013 00:00,33.6,ug m-3 reference equiv by VCM,R
MY1,PM10,19/11/2013 00:00,18.2,ug m-3 reference equiv by VCM,R
MY1,PM10,20/11/2013 00:00,24.7,ug m-3 reference equiv by VCM,R
MY1,PM10,21/11/2013 00:00,15.3,ug m-3 reference equiv by VCM,R
MY1,PM10,22/11/2013 00:00,15.9,ug m-3 reference equiv by VCM,R
MY1,PM10,23/11/2013 00:00,17.9,ug m-3 reference equiv by VCM,R
MY1,PM10,24/11/2013 00:00,19.1,ug m-3 reference equiv by VCM,R
MY1,PM10,25/11/2013 00:00,23.9,ug m-3 reference equiv by VCM,R
MY1,PM10,26/11/2013 00:00,29.7,ug m-3 reference equiv by VCM,R
MY1,PM10,27/11/2013 00:00,40.1,ug m-3 reference equiv by VCM,R
MY1,PM10,28/11/2013 00:00,41.1,ug m-3 reference equiv by VCM,R
MY1,PM10,29/11/2013 00:00,36.2,ug m-3 reference equiv by VCM,R
MY1,PM10,30/11/2013 00:00,24.6,ug m-3 reference equiv by VCM,R
MY1,PM10,01/12/2013 00:00,31.3,ug m-3 reference equiv by VCM,R
MY1,PM10,02/12/2013 00:00,35.4,ug m-3 reference equiv by VCM,R
MY1,PM10,03/12/2013 00:00,41.2,ug m-3 reference equiv by VCM,R
MY1,PM10,04/12/2013 00:00,40.6,ug m-3 reference equiv by VCM,R
MY1,PM10,05/12/2013 00:00,38,ug m-3 reference equiv by VCM,R
MY1,PM10,06/12/2013 00:00,33.9,ug m-3 reference equiv by VCM,R
MY1,PM10,07/12/2013 00:00,44,ug m-3 reference equiv by VCM,R
MY1,PM10,08/12/2013 00:00,29.9,ug m-3 reference equiv by VCM,R
MY1,PM10,09/12/2013 00:00,42.9,ug m-3 reference equiv by VCM,R
MY1,PM10,10/12/2013 00:00,61.5,ug m-3 reference equiv by VCM,R
MY1,PM10,11/12/2013 00:00,67.1,ug m-3 reference equiv by VCM,R
MY1,PM10,12/12/2013 00:00,76.4,ug m-3 reference equiv by VCM,R
MY1,PM10,13/12/2013 00:00,55.8,ug m-3 reference equiv by VCM,R
MY1,PM10,14/12/2013 00:00,43.1,ug m-3 reference equiv by VCM,R
MY1,PM10,15/12/2013 00:00,21.5,ug m-3 reference equiv by VCM,R
MY1,PM10,16/12/2013 00:00,24.7,ug m-3 reference equiv by VCM,R
MY1,PM10,17/12/2013 00:00,27.4,ug m-3 reference equiv by VCM,R
MY1,PM10,18/12/2013 00:00,33,ug m-3 reference equiv by VCM,R
MY1,PM10,19/12/2013 00:00,36.3,ug m-3 reference equiv by VCM,R
MY1,PM10,20/12/2013 00:00,40.6,ug m-3 reference equiv by VCM,R
MY1,PM10,21/12/2013 00:00,19.1,ug m-3 reference equiv by VCM,R
MY1,PM10,22/12/2013 00:00,25.2,ug m-3 reference equiv by VCM,R
MY1,PM10,23/12/2013 00:00,21.3,ug m-3 reference equiv by VCM,R
MY1,PM10,24/12/2013 00:00,20.9,ug m-3 reference equiv by VCM,R
MY1,PM10,25/12/2013 00:00,15.9,ug m-3 reference equiv by VCM,R
MY1,PM10,26/12/2013 00:00,23.5,ug m-3 reference equiv by VCM,R
MY1,PM10,27/12/2013 00:00,30.6,ug m-3 reference equiv by VCM,R
MY1,PM10,28/12/2013 00:00,27.6,ug m-3 reference equiv by VCM,R
MY1,PM10,29/12/2013 00:00,31.6,ug m-3 reference equiv by VCM,R
MY1,PM10,30/12/2013 00:00,24.8,ug m-3 reference equiv by VCM,R
MY1,PM10,31/12/2013 00:00,22.7,ug m-3 reference equiv by VCM,R
MY1,PM10,01/01/2014 00:00,19.2,ug m-3 reference equiv by VCM,R
MY1,PM10,02/01/2014 00:00,23,ug m-3 reference equiv by VCM,R
MY1,PM10,03/01/2014 00:00,27.6,ug m-3 reference equiv by VCM,R
MY1,PM10,04/01/2014 00:00,22.7,ug m-3 reference equiv by VCM,R
MY1,PM10,05/01/2014 00:00,19.4,ug m-3 reference equiv by VCM,R
MY1,PM10,06/01/2014 00:00,31.5,ug m-3 reference equiv by VCM,R
MY1,PM10,07/01/2014 00:00,32.9,ug m-3 reference equiv by VCM,R
MY1,PM10,08/01/2014 00:00,34.5,ug m-3 reference equiv by VCM,R
MY1,PM10,09/01/2014 00:00,27.2,ug m-3 reference equiv by VCM,R
MY1,PM10,10/01/2014 00:00,34.8,ug m-3 reference equiv by VCM,R
MY1,PM10,11/01/2014 00:00,24.8,ug m-3 reference equiv by VCM,R
MY1,PM10,12/01/2014 00:00,36.8,ug m-3 reference equiv by VCM,R
MY1,PM10,13/01/2014 00:00,31.9,ug m-3 reference equiv by VCM,R
MY1,PM10,14/01/2014 00:00,32,ug m-3 reference equiv by VCM,R
MY1,PM10,15/01/2014 00:00,28,ug m-3 reference equiv by VCM,R
MY1,PM10,16/01/2014 00:00,31,ug m-3 reference equiv by VCM,R
MY1,PM10,17/01/2014 00:00,27.8,ug m-3 reference equiv by VCM,R
MY1,PM10,18/01/2014 00:00,25,ug m-3 reference equiv by VCM,R
MY1,PM10,19/01/2014 00:00,25.7,ug m-3 reference equiv by VCM,R
MY1,PM10,20/01/2014 00:00,46.8,ug m-3 reference equiv by VCM,R
MY1,PM10,21/01/2014 00:00,53.8,ug m-3 reference equiv by VCM,R
MY1,PM10,22/01/2014 00:00,44,ug m-3 reference equiv by VCM,R
MY1,PM10,23/01/2014 00:00,31.2,ug m-3 reference equiv by VCM,R
MY1,PM10,24/01/2014 00:00,38.1,ug m-3 reference equiv by VCM,R
MY1,PM10,25/01/2014 00:00,25.6,ug m-3 reference equiv by VCM,R
MY1,PM10,26/01/2014 00:00,28.3,ug m-3 reference equiv by VCM,R
MY1,PM10,27/01/2014 00:00,30.3,ug m-3 reference equiv by VCM,R
MY1,PM10,28/01/2014 00:00,28.8,ug m-3 reference equiv by VCM,R
MY1,PM10,29/01/2014 00:00,21.1,ug m-3 reference equiv by VCM,R
MY1,PM10,30/01/2014 00:00,34.6,ug m-3 reference equiv by VCM,R
MY1,PM10,31/01/2014 00:00,33.4,ug m-3 reference equiv by VCM,R
MY1,PM10,01/02/2014 00:00,25.4,ug m-3 reference equiv by VCM,R
MY1,PM10,02/02/2014 00:00,33.3,ug m-3 reference equiv by VCM,R
MY1,PM10,03/02/2014 00:00,29.3,ug m-3 reference equiv by VCM,R
MY1,PM10,04/02/2014 00:00,26.3,ug m-3 reference equiv by VCM,R
MY1,PM10,05/02/2014 00:00,28.5,ug m-3 reference equiv by VCM,R
MY1,PM10,06/02/2014 00:00,30.9,ug m-3 reference equiv by VCM,R
MY1,PM10,07/02/2014 00:00,25.1,ug m-3 reference equiv by VCM,R
MY1,PM10,08/02/2014 00:00,25.8,ug m-3 reference equiv by VCM,R
MY1,PM10,09/02/2014 00:00,23.5,ug m-3 reference equiv by VCM,R
MY1,PM10,10/02/2014 00:00,24.6,ug m-3 reference equiv by VCM,R
MY1,PM10,11/02/2014 00:00,27.6,ug m-3 reference equiv by VCM,R
MY1,PM10,12/02/2014 00:00,27.9,ug m-3 reference equiv by VCM,R
MY1,PM10,13/02/2014 00:00,28.4,ug m-3 reference equiv by VCM,R
MY1,PM10,14/02/2014 00:00,26.3,ug m-3 reference equiv by VCM,R
MY1,PM10,15/02/2014 00:00,26.4,ug m-3 reference equiv by VCM,R
MY1,PM10,16/02/2014 00:00,36.3,ug m-3 reference equiv by VCM,R
MY1,PM10,17/02/2014 00:00,33,ug m-3 reference equiv by VCM,R
MY1,PM10,18/02/2014 00:00,36.3,ug m-3 reference equiv by VCM,R
MY1,PM10,19/02/2014 00:00,37.1,ug m-3 reference equiv by VCM,R
MY1,PM10,20/02/2014 00:00,27.6,ug m-3 reference equiv by VCM,R
MY1,PM10,21/02/2014 00:00,30.8,ug m-3 reference equiv by VCM,R
MY1,PM10,22/02/2014 00:00,29.1,ug m-3 reference equiv by VCM,R
MY1,PM10,23/02/2014 00:00,22.7,ug m-3 reference equiv by VCM,R
MY1,PM10,24/02/2014 00:00,32,ug m-3 reference equiv by VCM,R
MY1,PM10,25/02/2014 00:00,29.9,ug m-3 reference equiv by VCM,R
MY1,PM10,26/02/2014 00:00,37.2,ug m-3 reference equiv by VCM,R
MY1,PM10,27/02/2014 00:00,32.1,ug m-3 reference equiv by VCM,R
MY1,PM10,28/02/2014 00:00,15.8,ug m-3 reference equiv by VCM,R
MY1,PM10,01/03/2014 00:00,32.6,ug m-3 reference equiv by VCM,R
MY1,PM10,02/03/2014 00:00,24.3,ug m-3 reference equiv by VCM,R
MY1,PM10,03/03/2014 00:00,20.9,ug m-3 reference equiv by VCM,R
MY1,PM10,04/03/2014 00:00,44.9,ug m-3 reference equiv by VCM,R
MY1,PM10,05/03/2014 00:00,54.5,ug m-3 reference equiv by VCM,R
MY1,PM10,06/03/2014 00:00,41.8,ug m-3 reference equiv by VCM,R
MY1,PM10,07/03/2014 00:00,33.5,ug m-3 reference equiv by VCM,R
MY1,PM10,08/03/2014 00:00,44.4,ug m-3 reference equiv by VCM,R
MY1,PM10,09/03/2014 00:00,52.4,ug m-3 reference equiv by VCM,R
MY1,PM10,10/03/2014 00:00,29.5,ug m-3 reference equiv by VCM,R
MY1,PM10,11/03/2014 00:00,29.4,ug m-3 reference equiv by VCM,R
MY1,PM10,12/03/2014 00:00,49,ug m-3 reference equiv by VCM,R
MY1,PM10,13/03/2014 00:00,71.2,ug m-3 reference equiv by VCM,R
MY1,PM10,14/03/2014 00:00,80.1,ug m-3 reference equiv by VCM,R
MY1,PM10,15/03/2014 00:00,32.6,ug m-3 reference equiv by VCM,R
MY1,PM10,16/03/2014 00:00,25.9,ug m-3 reference equiv by VCM,R
MY1,PM10,17/03/2014 00:00,37.8,ug m-3 reference equiv by VCM,R
MY1,PM10,18/03/2014 00:00,33.8,ug m-3 reference equiv by VCM,R
MY1,PM10,19/03/2014 00:00,41.9,ug m-3 reference equiv by VCM,R
MY1,PM10,20/03/2014 00:00,40.4,ug m-3 reference equiv by VCM,R
MY1,PM10,21/03/2014 00:00,32,ug m-3 reference equiv by VCM,R
MY1,PM10,22/03/2014 00:00,24.9,ug m-3 reference equiv by VCM,R
MY1,PM10,23/03/2014 00:00,15.3,ug m-3 reference equiv by VCM,R
MY1,PM10,24/03/2014 00:00,26.8,ug m-3 reference equiv by VCM,R
MY1,PM10,25/03/2014 00:00,27.3,ug m-3 reference equiv by VCM,R
MY1,PM10,26/03/2014 00:00,21.7,ug m-3 reference equiv by VCM,R
MY1,PM10,27/03/2014 00:00,33.5,ug m-3 reference equiv by VCM,R
MY1,PM10,28/03/2014 00:00,55.4,ug m-3 reference equiv by VCM,R
MY1,PM10,29/03/2014 00:00,60.8,ug m-3 reference equiv by VCM,R
MY1,PM10,30/03/2014 00:00,49,ug m-3 reference equiv by VCM,R
MY1,PM10,31/03/2014 00:00,44.2,ug m-3 reference equiv by VCM,R
MY1,PM10,01/04/2014 00:00,52.3,ug m-3 reference equiv by VCM,R
MY1,PM10,02/04/2014 00:00,81.2,ug m-3 reference equiv by VCM,R
MY1,PM10,03/04/2014 00:00,76.7,ug m-3 reference equiv by VCM,R
MY1,PM10,04/04/2014 00:00,52.2,ug m-3 reference equiv by VCM,R
MY1,PM10,05/04/2014 00:00,26.1,ug m-3 reference equiv by VCM,R
MY1,PM10,06/04/2014 00:00,21.1,ug m-3 reference equiv by VCM,R
MY1,PM10,07/04/2014 00:00,24.9,ug m-3 reference equiv by VCM,R
MY1,PM10,08/04/2014 00:00,21.8,ug m-3 reference equiv by VCM,R
MY1,PM10,09/04/2014 00:00,33.9,ug m-3 reference equiv by VCM,R
MY1,PM10,10/04/2014 00:00,28.7,ug m-3 reference equiv by VCM,R
MY1,PM10,11/04/2014 00:00,22.1,ug m-3 reference equiv by VCM,R
MY1,PM10,12/04/2014 00:00,34.9,ug m-3 reference equiv by VCM,R
MY1,PM10,13/04/2014 00:00,21.5,ug m-3 reference equiv by VCM,R
MY1,PM10,14/04/2014 00:00,20.3,ug m-3 reference equiv by VCM,R
MY1,PM10,15/04/2014 00:00,24.9,ug m-3 reference equiv by VCM,R
MY1,PM10,16/04/2014 00:00,38.6,ug m-3 reference equiv by VCM,R
MY1,PM10,17/04/2014 00:00,36.8,ug m-3 reference equiv by VCM,R
MY1,PM10,18/04/2014 00:00,17.6,ug m-3 reference equiv by VCM,R
MY1,PM10,19/04/2014 00:00,18,ug m-3 reference equiv by VCM,R
MY1,PM10,20/04/2014 00:00,49,ug m-3 reference equiv by VCM,R
MY1,PM10,21/04/2014 00:00,39.5,ug m-3 reference equiv by VCM,R
MY1,PM10,22/04/2014 00:00,36.7,ug m-3 reference equiv by VCM,R
MY1,PM10,23/04/2014 00:00,35.7,ug m-3 reference equiv by VCM,R
MY1,PM10,24/04/2014 00:00,28.2,ug m-3 reference equiv by VCM,R
MY1,PM10,25/04/2014 00:00,33.3,ug m-3 reference equiv by VCM,R
MY1,PM10,26/04/2014 00:00,26.6,ug m-3 reference equiv by VCM,R
MY1,PM10,27/04/2014 00:00,19.7,ug m-3 reference equiv by VCM,R
MY1,PM10,28/04/2014 00:00,32.5,ug m-3 reference equiv by VCM,R
MY1,PM10,29/04/2014 00:00,41.8,ug m-3 reference equiv by VCM,R
MY1,PM10,30/04/2014 00:00,46.1,ug m-3 reference equiv by VCM,R
MY1,PM10,01/05/2014 00:00,31.1,ug m-3 reference equiv by VCM,R
MY1,PM10,02/05/2014 00:00,19.2,ug m-3 reference equiv by VCM,R
MY1,PM10,03/05/2014 00:00,18.6,ug m-3 reference equiv by VCM,R
MY1,PM10,04/05/2014 00:00,30.3,ug m-3 reference equiv by VCM,R
MY1,PM10,05/05/2014 00:00,34.8,ug m-3 reference equiv by VCM,R
MY1,PM10,06/05/2014 00:00,30,ug m-3 reference equiv by VCM,R
MY1,PM10,07/05/2014 00:00,29.9,ug m-3 reference equiv by VCM,R
MY1,PM10,08/05/2014 00:00,29.4,ug m-3 reference equiv by VCM,R
MY1,PM10,09/05/2014 00:00,34.3,ug m-3 reference equiv by VCM,R
MY1,PM10,10/05/2014 00:00,27.5,ug m-3 reference equiv by VCM,R
MY1,PM10,11/05/2014 00:00,24.4,ug m-3 reference equiv by VCM,R
MY1,PM10,12/05/2014 00:00,26.7,ug m-3 reference equiv by VCM,R
MY1,PM10,13/05/2014 00:00,23.1,ug m-3 reference equiv by VCM,R
MY1,PM10,14/05/2014 00:00,20.2,ug m-3 reference equiv by VCM,R
MY1,PM10,15/05/2014 00:00,32.5,ug m-3 reference equiv by VCM,R
MY1,PM10,16/05/2014 00:00,35.7,ug m-3 reference equiv by VCM,R
MY1,PM10,17/05/2014 00:00,44.9,ug m-3 reference equiv by VCM,R
MY1,PM10,18/05/2014 00:00,38.6,ug m-3 reference equiv by VCM,R
MY1,PM10,19/05/2014 00:00,48.1,ug m-3 reference equiv by VCM,R
MY1,PM10,20/05/2014 00:00,35.8,ug m-3 reference equiv by VCM,R
MY1,PM10,21/05/2014 00:00,29.5,ug m-3 reference equiv by VCM,R
MY1,PM10,22/05/2014 00:00,28.8,ug m-3 reference equiv by VCM,R
MY1,PM10,23/05/2014 00:00,29,ug m-3 reference equiv by VCM,R
MY1,PM10,24/05/2014 00:00,25,ug m-3 reference equiv by VCM,R
MY1,PM10,25/05/2014 00:00,25.8,ug m-3 reference equiv by VCM,R
MY1,PM10,26/05/2014 00:00,15,ug m-3 reference equiv by VCM,R
MY1,PM10,27/05/2014 00:00,14.2,ug m-3 reference equiv by VCM,R
MY1,PM10,28/05/2014 00:00,19.5,ug m-3 reference equiv by VCM,R
MY1,PM10,29/05/2014 00:00,31.1,ug m-3 reference equiv by VCM,R
MY1,PM10,30/05/2014 00:00,23.9,ug m-3 reference equiv by VCM,R
MY1,PM10,31/05/2014 00:00,20.3,ug m-3 reference equiv by VCM,R
MY1,PM10,01/06/2014 00:00,27.6,ug m-3 reference equiv by VCM,R
MY1,PM10,02/06/2014 00:00,32.4,ug m-3 reference equiv by VCM,R
MY1,PM10,03/06/2014 00:00,32.5,ug m-3 reference equiv by VCM,R
MY1,PM10,04/06/2014 00:00,31.1,ug m-3 reference equiv by VCM,R
MY1,PM10,05/06/2014 00:00,29.9,ug m-3 reference equiv by VCM,R
MY1,PM10,06/06/2014 00:00,34,ug m-3 reference equiv by VCM,R
MY1,PM10,07/06/2014 00:00,35.9,ug m-3 reference equiv by VCM,R
MY1,PM10,08/06/2014 00:00,25.6,ug m-3 reference equiv by VCM,R
MY1,PM10,09/06/2014 00:00,35.7,ug m-3 reference equiv by VCM,R
MY1,PM10,10/06/2014 00:00,33.3,ug m-3 reference equiv by VCM,R
MY1,PM10,11/06/2014 00:00,28.6,ug m-3 reference equiv by VCM,R
MY1,PM10,12/06/2014 00:00,27.4,ug m-3 reference equiv by VCM,R
MY1,PM10,13/06/2014 00:00,26.3,ug m-3 reference equiv by VCM,R
MY1,PM10,14/06/2014 00:00,19.5,ug m-3 reference equiv by VCM,R
MY1,PM10,15/06/2014 00:00,9.8,ug m-3 reference equiv by VCM,R
MY1,PM10,16/06/2014 00:00,14.8,ug m-3 reference equiv by VCM,R
MY1,PM10,17/06/2014 00:00,17.5,ug m-3 reference equiv by VCM,R
MY1,PM10,18/06/2014 00:00,13.8,ug m-3 reference equiv by VCM,R
MY1,PM10,19/06/2014 00:00,26.7,ug m-3 reference equiv by VCM,R
MY1,PM10,20/06/2014 00:00,24.3,ug m-3 reference equiv by VCM,R
MY1,PM10,21/06/2014 00:00,24,ug m-3 reference equiv by VCM,R
MY1,PM10,22/06/2014 00:00,26.8,ug m-3 reference equiv by VCM,R
MY1,PM10,23/06/2014 00:00,29.3,ug m-3 reference equiv by VCM,R
MY1,PM10,24/06/2014 00:00,24.6,ug m-3 reference equiv by VCM,R
MY1,PM10,25/06/2014 00:00,18.3,ug m-3 reference equiv by VCM,R
MY1,PM10,26/06/2014 00:00,30.1,ug m-3 reference equiv by VCM,R
MY1,PM10,27/06/2014 00:00,37.2,ug m-3 reference equiv by VCM,R
MY1,PM10,28/06/2014 00:00,22.4,ug m-3 reference equiv by VCM,R
MY1,PM10,29/06/2014 00:00,13.9,ug m-3 reference equiv by VCM,R
MY1,PM10,30/06/2014 00:00,27.2,ug m-3 reference equiv by VCM,R
MY1,PM10,01/07/2014 00:00,26.7,ug m-3 reference equiv by VCM,R
MY1,PM10,02/07/2014 00:00,34.2,ug m-3 reference equiv by VCM,R
MY1,PM10,03/07/2014 00:00,35.6,ug m-3 reference equiv by VCM,R
MY1,PM10,04/07/2014 00:00,32.5,ug m-3 reference equiv by VCM,R
MY1,PM10,05/07/2014 00:00,25.4,ug m-3 reference equiv by VCM,R
MY1,PM10,06/07/2014 00:00,26.7,ug m-3 reference equiv by VCM,R
MY1,PM10,07/07/2014 00:00,30.3,ug m-3 reference equiv by VCM,R
MY1,PM10,08/07/2014 00:00,21,ug m-3 reference equiv by VCM,R
MY1,PM10,09/07/2014 00:00,23.9,ug m-3 reference equiv by VCM,R
MY1,PM10,10/07/2014 00:00,18.3,ug m-3 reference equiv by VCM,R
MY1,PM10,11/07/2014 00:00,20.9,ug m-3 reference equiv by VCM,R
MY1,PM10,12/07/2014 00:00,27.4,ug m-3 reference equiv by VCM,R
MY1,PM10,13/07/2014 00:00,18.1,ug m-3 reference equiv by VCM,R
MY1,PM10,14/07/2014 00:00,21.6,ug m-3 reference equiv by VCM,R
MY1,PM10,15/07/2014 00:00,23.7,ug m-3 reference equiv by VCM,R
MY1,PM10,16/07/2014 00:00,33.5,ug m-3 reference equiv by VCM,R
MY1,PM10,17/07/2014 00:00,28.1,ug m-3 reference equiv by VCM,R
MY1,PM10,18/07/2014 00:00,40.9,ug m-3 reference equiv by VCM,R
MY1,PM10,19/07/2014 00:00,36.3,ug m-3 reference equiv by VCM,R
MY1,PM10,20/07/2014 00:00,28.7,ug m-3 reference equiv by VCM,R
MY1,PM10,21/07/2014 00:00,23.2,ug m-3 reference equiv by VCM,R
MY1,PM10,22/07/2014 00:00,21.1,ug m-3 reference equiv by VCM,R
MY1,PM10,23/07/2014 00:00,24.7,ug m-3 reference equiv by VCM,R
MY1,PM10,24/07/2014 00:00,25.3,ug m-3 reference equiv by VCM,R
MY1,PM10,25/07/2014 00:00,27.9,ug m-3 reference equiv by VCM,R
MY1,PM10,26/07/2014 00:00,24.8,ug m-3 reference equiv by VCM,R
MY1,PM10,27/07/2014 00:00,17.5,ug m-3 reference equiv by VCM,R
MY1,PM10,28/07/2014 00:00,17.4,ug m-3 reference equiv by VCM,R
MY1,PM10,29/07/2014 00:00,18.1,ug m-3 reference equiv by VCM,R
MY1,PM10,30/07/2014 00:00,25.6,ug m-3 reference equiv by VCM,R
MY1,PM10,31/07/2014 00:00,35.8,ug m-3 reference equiv by VCM,R
MY1,PM10,01/08/2014 00:00,36.6,ug m-3 reference equiv by VCM,R
MY1,PM10,02/08/2014 00:00,26,ug m-3 reference equiv by VCM,R
MY1,PM10,03/08/2014 00:00,24.4,ug m-3 reference equiv by VCM,R
MY1,PM10,04/08/2014 00:00,29.2,ug m-3 reference equiv by VCM,R
MY1,PM10,05/08/2014 00:00,33.1,ug m-3 reference equiv by VCM,R
MY1,PM10,06/08/2014 00:00,27.9,ug m-3 reference equiv by VCM,R
MY1,PM10,07/08/2014 00:00,23.5,ug m-3 reference equiv by VCM,R
MY1,PM10,08/08/2014 00:00,33.4,ug m-3 reference equiv by VCM,R
MY1,PM10,09/08/2014 00:00,31.1,ug m-3 reference equiv by VCM,R
MY1,PM10,10/08/2014 00:00,21.6,ug m-3 reference equiv by VCM,R
MY1,PM10,11/08/2014 00:00,28,ug m-3 reference equiv by VCM,R
MY1,PM10,12/08/2014 00:00,31.9,ug m-3 reference equiv by VCM,R
MY1,PM10,13/08/2014 00:00,19,ug m-3 reference equiv by VCM,R
MY1,PM10,14/08/2014 00:00,28.9,ug m-3 reference equiv by VCM,R
MY1,PM10,15/08/2014 00:00,17.4,ug m-3 reference equiv by VCM,R
MY1,PM10,16/08/2014 00:00,20.9,ug m-3 reference equiv by VCM,R
MY1,PM10,17/08/2014 00:00,17.7,ug m-3 reference equiv by VCM,R
MY1,PM10,18/08/2014 00:00,17,ug m-3 reference equiv by VCM,R
MY1,PM10,19/08/2014 00:00,14.3,ug m-3 reference equiv by VCM,R
MY1,PM10,20/08/2014 00:00,16.9,ug m-3 reference equiv by VCM,R
MY1,PM10,21/08/2014 00:00,30.9,ug m-3 reference equiv by VCM,R
MY1,PM10,22/08/2014 00:00,16.1,ug m-3 reference equiv by VCM,R
MY1,PM10,23/08/2014 00:00,14.5,ug m-3 reference equiv by VCM,R
MY1,PM10,24/08/2014 00:00,23,ug m-3 reference equiv by VCM,R
MY1,PM10,25/08/2014 00:00,21.3,ug m-3 reference equiv by VCM,R
MY1,PM10,26/08/2014 00:00,16.6,ug m-3 reference equiv by VCM,R
MY1,PM10,27/08/2014 00:00,28.5,ug m-3 reference equiv by VCM,R
MY1,PM10,28/08/2014 00:00,32.2,ug m-3 reference equiv by VCM,R
MY1,PM10,29/08/2014 00:00,34.5,ug m-3 reference equiv by VCM,R
MY1,PM10,30/08/2014 00:00,20.5,ug m-3 reference equiv by VCM,R
MY1,PM10,31/08/2014 00:00,19.2,ug m-3 reference equiv by VCM,R
